Actual Item ID,Actual Item Number,Estimated Item ID,Estimated Item Number,Actual Frequency,Estimated Freqency,Estimated Top k frequency,RE,REL,DCG,IDCG,Type,Start Time,Candidate Set,Fall In Candidate Percent
65,876455,21,932292,0.876455,0.925148,0.932292,0.055556759902105624,399,783.0,800.0,part1,2018-06-03 16:16:32.041711,"[130, 21]",None
316,882272,65,878048.0,0.882272,0.627732,0.878048,0.28850513220412755,384,384,400,part2,2018-06-03 16:16:32.041711,"[21, 65, 130, 155]",0.809692
65,876455,130,857376.0,0.876455,0.878048,0.857376,0.0018175491040613228,399,783.0,800.0,part2,2018-06-03 16:16:32.041711,"[21, 65, 130, 155]",0.809692
k:,2,Number:,14
316,882272,316,999220,0.882272,0.99922,0.99922,0.13255322621595161,400,400,400,part1,2018-06-03 16:16:32.041711,[316],None
65,876455,213,982394,0.876455,0.844966,0.982394,0.03592768596219999,399,799.0,800.0,part1,2018-06-03 16:16:32.041711,"[316, 213]",None
316,882272,65,881472.0,0.882272,0.87788,0.881472,0.0049780566537303145,399,399,400,part2,2018-06-03 16:16:32.041711,"[65, 155, 213, 316]",0.852896
65,876455,316,877880.0,0.876455,0.881472,0.87788,0.005724195765897906,399,798.0,800.0,part2,2018-06-03 16:16:32.041711,"[65, 155, 213, 316]",0.852896
k:,2,Number:,15
316,882272,213,1106850,0.882272,0.8797459999999999,1.1068500000000001,0.0028630626382793838,397,397,400,part1,2018-06-03 16:16:32.041711,[213],None
65,876455,253,1023378,0.876455,0.694096,1.0233780000000001,0.20806430449937527,388,785.0,800.0,part1,2018-06-03 16:16:32.041711,"[213, 253]",None
316,882272,316,891768.0,0.882272,0.891768,0.891768,0.010763120670269554,400,400,400,part2,2018-06-03 16:16:32.041711,"[128, 213, 253, 316]",0.821042
65,876455,213,852504.0,0.876455,0.694096,0.852504,0.20806430449937527,388,788.0,800.0,part2,2018-06-03 16:16:32.041711,"[128, 213, 253, 316]",0.821042
k:,2,Number:,16
316,882272,316,949588,0.882272,0.949588,0.949588,0.07629846577926087,400,400,400,part1,2018-06-03 16:16:32.041711,[316],None
65,876455,285,898452,0.876455,0.81263,0.898452,0.07282176495085317,398,798.0,800.0,part1,2018-06-03 16:16:32.041711,"[316, 285]",None
316,882272,65,870568.0,0.882272,0.870296,0.870568,0.013574045192412303,399,399,400,part2,2018-06-03 16:16:32.041711,"[65, 130, 285, 316]",0.845796
65,876455,316,870296.0,0.876455,0.870568,0.870296,0.006716830869810744,399,798.0,800.0,part2,2018-06-03 16:16:32.041711,"[65, 130, 285, 316]",0.845796
k:,2,Number:,17
316,882272,213,886420,0.882272,0.8814379999999999,0.8864199999999999,0.0009452867143012602,398,398,400,part1,2018-06-03 16:16:32.041711,[213],None
65,876455,130,885198,0.876455,0.84835,0.885198,0.032066677695945525,397,795.0,800.0,part1,2018-06-03 16:16:32.041711,"[130, 213]",None
316,882272,316,889248.0,0.882272,0.889248,0.889248,0.007906858655834135,400,400,400,part2,2018-06-03 16:16:32.041711,"[128, 130, 213, 316]",0.849312
65,876455,130,861768.0,0.876455,0.84835,0.861768,0.032066677695945525,399,799.0,800.0,part2,2018-06-03 16:16:32.041711,"[128, 130, 213, 316]",0.849312
k:,2,Number:,18
316,882272,65,991794,0.882272,0.902682,0.991794,0.02313345544231262,398,398,400,part1,2018-06-03 16:16:32.041711,[65],None
65,876455,130,926370,0.876455,0.991794,0.9263699999999999,0.13159717270139365,399,797.0,800.0,part1,2018-06-03 16:16:32.041711,"[65, 130]",None
316,882272,316,885632.0,0.882272,0.885632,0.885632,0.003808349352580644,400,400,400,part2,2018-06-03 16:16:32.041711,"[65, 130, 307, 316]",0.840138
65,876455,65,875992.0,0.876455,0.875992,0.875992,0.0005282644288639932,400,800.0,800.0,part2,2018-06-03 16:16:32.041711,"[65, 130, 307, 316]",0.840138
k:,2,Number:,19
316,882272,64,939436,0.882272,0.7718339999999999,0.9394359999999999,0.12517454934532665,393,393,400,part1,2018-06-03 16:16:32.041711,[64],None
65,876455,307,938966,0.876455,0.8123480000000001,0.938966,0.07314351563970758,398,791.0,800.0,part1,2018-06-03 16:16:32.041711,"[64, 307]",None
316,882272,65,864664.0,0.882272,0.7718339999999999,0.864664,0.12517454934532665,395,395,400,part2,2018-06-03 16:16:32.041711,"[64, 65, 213, 307]",0.791826
65,876455,213,840672.0,0.876455,0.864664,0.840672,0.013453058057743975,399,794.0,800.0,part2,2018-06-03 16:16:32.041711,"[64, 65, 213, 307]",0.791826
k:,3,Number:,0
316,882272,156,1089272,0.882272,0.7738079999999999,1.089272,0.12293714410068551,392,392,400,part1,2018-06-03 16:16:32.041711,[156],None
65,876455,213,1013508,0.876455,0.9175340000000001,1.013508,0.04686949130303334,399,791.0,800.0,part1,2018-06-03 16:16:32.041711,"[156, 213]",None
130,860398,65,917534,0.882272,0.828422,0.9175340000000001,0.06103559899894812,396,1040.848182414297,1052.371901428583,part1,2018-06-03 16:16:32.041711,"[65, 156, 213]",None
316,882272,65,868104.0,0.882272,0.7738079999999999,0.868104,0.12293714410068551,393,393,400,part2,2018-06-03 16:16:32.041711,"[65, 128, 155, 156, 213, 285]",0.802644
65,876455,213,846456.0000000001,0.876455,0.868104,0.8464560000000001,0.009528156037674493,399,792.0,800.0,part2,2018-06-03 16:16:32.041711,"[65, 128, 155, 156, 213, 285]",0.802644
130,860398,130,828422.0,0.882272,0.828422,0.828422,0.06103559899894812,400,1044.371901428583,1052.371901428583,part2,2018-06-03 16:16:32.041711,"[65, 128, 155, 156, 213, 285]",0.802644
k:,3,Number:,1
316,882272,130,927122,0.882272,0.845624,0.927122,0.04153821043850412,397,397,400,part1,2018-06-03 16:16:32.041711,[130],None
65,876455,307,863202,0.876455,0.799,0.863202,0.08837304824548886,395,792.0,800.0,part1,2018-06-03 16:16:32.041711,"[130, 307]",None
130,860398,213,855776,0.882272,0.927122,0.855776,0.05083466323310732,398,1043.11004192144,1052.371901428583,part1,2018-06-03 16:16:32.041711,"[130, 307, 213]",None
316,882272,316,892944.0000000001,0.882272,0.8929440000000001,0.8929440000000001,0.012096042943672843,400,400,400,part2,2018-06-03 16:16:32.041711,"[130, 189, 213, 307, 316, 344]",0.801146
65,876455,213,868644.0000000001,0.876455,0.799,0.8686440000000001,0.08837304824548886,398,798.0,800.0,part2,2018-06-03 16:16:32.041711,"[130, 189, 213, 307, 316, 344]",0.801146
130,860398,130,858252.0,0.882272,0.858252,0.858252,0.02722516412172202,400,1050.371901428583,1052.371901428583,part2,2018-06-03 16:16:32.041711,"[130, 189, 213, 307, 316, 344]",0.801146
k:,3,Number:,2
316,882272,155,891590,0.882272,0.84365,0.89159,0.04377561568314526,398,398,400,part1,2018-06-03 16:16:32.041711,[155],None
65,876455,285,867620,0.876455,0.7612119999999999,0.8676200000000001,0.1314876405519965,390,788.0,800.0,part1,2018-06-03 16:16:32.041711,"[155, 285]",None
130,860398,316,843650,0.882272,0.8172360000000001,0.84365,0.07371422871858098,398,1039.11004192144,1052.371901428583,part1,2018-06-03 16:16:32.041711,"[155, 316, 285]",None
316,882272,316,889224.0,0.882272,0.889224,0.889224,0.007879656160458532,400,400,400,part2,2018-06-03 16:16:32.041711,"[128, 130, 155, 156, 285, 316]",0.80421
65,876455,130,867132.0,0.876455,0.7612119999999999,0.867132,0.1314876405519965,391,791.0,800.0,part2,2018-06-03 16:16:32.041711,"[128, 130, 155, 156, 285, 316]",0.80421
130,860398,155,828336.0000000001,0.882272,0.867132,0.8283360000000001,0.01716024083275898,399,1042.7409716750115,1052.371901428583,part2,2018-06-03 16:16:32.041711,"[128, 130, 155, 156, 285, 316]",0.80421
k:,3,Number:,3
316,882272,213,979950,0.882272,0.90569,0.97995,0.02654283486271813,397,397,400,part1,2018-06-03 16:16:32.041711,[213],None
65,876455,65,927874,0.876455,0.927874,0.927874,0.05866701656103279,400,797.0,800.0,part1,2018-06-03 16:16:32.041711,"[65, 213]",None
130,860398,128,907382,0.882272,0.875046,0.907382,0.008190217982662892,398,1048.11004192144,1052.371901428583,part1,2018-06-03 16:16:32.041711,"[128, 65, 213]",None
316,882272,65,885948.0000000001,0.882272,0.877092,0.8859480000000001,0.005871205251895065,399,399,400,part2,2018-06-03 16:16:32.041711,"[65, 128, 130, 213, 316, 329]",0.827816
65,876455,316,877092.0,0.876455,0.8859480000000001,0.877092,0.010831132231546498,399,798.0,800.0,part2,2018-06-03 16:16:32.041711,"[65, 128, 130, 213, 316, 329]",0.827816
130,860398,130,867264.0,0.882272,0.867264,0.867264,0.01701062710819329,400,1050.371901428583,1052.371901428583,part2,2018-06-03 16:16:32.041711,"[65, 128, 130, 213, 316, 329]",0.827816
k:,3,Number:,4
316,882272,316,1067840,0.882272,1.0678400000000001,1.0678400000000001,0.2103296942439522,400,400,400,part1,2018-06-03 16:16:32.041711,[316],None
65,876455,155,906348,0.876455,0.786216,0.9063479999999999,0.10295907947356106,395,795.0,800.0,part1,2018-06-03 16:16:32.041711,"[155, 316]",None
130,860398,307,870064,0.882272,0.860758,0.8700640000000001,0.024384770229588973,399,1046.7409716750115,1052.371901428583,part1,2018-06-03 16:16:32.041711,"[307, 155, 316]",None
316,882272,130,882671.9999999999,0.882272,0.8773439999999999,0.8826719999999999,0.005585579050451611,399,399,400,part2,2018-06-03 16:16:32.041711,"[130, 155, 189, 213, 307, 316]",0.813168
65,876455,316,877343.9999999999,0.876455,0.786216,0.8773439999999999,0.10295907947356106,397,796.0,800.0,part2,2018-06-03 16:16:32.041711,"[130, 155, 189, 213, 307, 316]",0.813168
130,860398,213,832212.0,0.882272,0.8826719999999999,0.832212,0.0004533749229262132,398,1047.11004192144,1052.371901428583,part2,2018-06-03 16:16:32.041711,"[130, 155, 189, 213, 307, 316]",0.813168
k:,3,Number:,5
316,882272,316,954758,0.882272,0.954758,0.954758,0.08215833665808284,400,400,400,part1,2018-06-03 16:16:32.041711,[316],None
65,876455,213,892812,0.876455,0.8510759999999999,0.8928119999999999,0.028956421037018492,398,798.0,800.0,part1,2018-06-03 16:16:32.041711,"[316, 213]",None
130,860398,155,872038,0.882272,0.84835,0.8720380000000001,0.03844846033876163,398,1049.11004192144,1052.371901428583,part1,2018-06-03 16:16:32.041711,"[155, 316, 213]",None
316,882272,65,881940.0,0.882272,0.8810039999999999,0.8819400000000001,0.0014371985056763072,399,399,400,part2,2018-06-03 16:16:32.041711,"[65, 130, 155, 203, 213, 316]",0.835156
65,876455,316,881003.9999999999,0.876455,0.8819400000000001,0.8810039999999999,0.006258164994209712,399,798.0,800.0,part2,2018-06-03 16:16:32.041711,"[65, 130, 155, 203, 213, 316]",0.835156
130,860398,213,851880.0,0.882272,0.8484119999999999,0.85188,0.038378187225708175,399,1049.7409716750115,1052.371901428583,part2,2018-06-03 16:16:32.041711,"[65, 130, 155, 203, 213, 316]",0.835156
k:,3,Number:,6
316,882272,316,887172,0.882272,0.8871720000000001,0.8871720000000001,0.0055538428058468665,400,400,400,part1,2018-06-03 16:16:32.041711,[316],None
65,876455,156,881720,0.876455,0.8049219999999999,0.88172,0.08161628377954382,397,797.0,800.0,part1,2018-06-03 16:16:32.041711,"[156, 316]",None
130,860398,189,874012,0.882272,0.7962739999999999,0.874012,0.09747334155453197,397,1047.4791121678686,1052.371901428583,part1,2018-06-03 16:16:32.041711,"[156, 316, 189]",None
316,882272,65,881724.0,0.882272,0.8644560000000001,0.881724,0.02019331906713557,399,399,400,part2,2018-06-03 16:16:32.041711,"[65, 130, 156, 189, 307, 316]",0.803538
65,876455,316,864456.0000000001,0.876455,0.881724,0.8644560000000001,0.006011717658065695,399,798.0,800.0,part2,2018-06-03 16:16:32.041711,"[65, 130, 156, 189, 307, 316]",0.803538
130,860398,130,837768.0000000001,0.882272,0.8377680000000001,0.8377680000000001,0.0504424939247759,400,1050.371901428583,1052.371901428583,part2,2018-06-03 16:16:32.041711,"[65, 130, 156, 189, 307, 316]",0.803538
k:,3,Number:,7
316,882272,65,986906,0.882272,0.869876,0.986906,0.014050088861484853,398,398,400,part1,2018-06-03 16:16:32.041711,[65],None
65,876455,307,874012,0.876455,0.986906,0.874012,0.1260201607612484,399,797.0,800.0,part1,2018-06-03 16:16:32.041711,"[65, 307]",None
130,860398,316,869876,0.882272,0.8572799999999999,0.869876,0.028326865184432937,399,1048.7409716750115,1052.371901428583,part1,2018-06-03 16:16:32.041711,"[65, 307, 316]",None
316,882272,65,886860.0,0.882272,0.8686440000000001,0.88686,0.015446483624097628,399,399,400,part2,2018-06-03 16:16:32.041711,"[65, 130, 156, 307, 316, 329]",0.795704
65,876455,316,868644.0000000001,0.876455,0.88686,0.8686440000000001,0.011871687650820632,399,798.0,800.0,part2,2018-06-03 16:16:32.041711,"[65, 130, 156, 307, 316, 329]",0.795704
130,860398,130,853332.0,0.882272,0.853332,0.853332,0.0328016756737151,400,1050.371901428583,1052.371901428583,part2,2018-06-03 16:16:32.041711,"[65, 130, 156, 307, 316, 329]",0.795704
k:,3,Number:,8
316,882272,213,909074,0.882272,0.8814379999999999,0.909074,0.0009452867143012602,398,398,400,part1,2018-06-03 16:16:32.041711,[213],None
