Actual Item ID,Actual Item Number,Estimated Item ID,Estimated Item Number,Actual Frequency,Estimated Freqency,Estimated Top k frequency,RE,REL,DCG,IDCG,Type,Start Time,Candidate Set,Fall In Candidate Percent
316,882272,213,963547,0.882272,0.8551179999999999,0.9635469999999999,0.030777356642849387,397,397,400,part1,2018-06-03 21:32:02.226502,[213],None
316,882272,285,933419.9999999999,0.882272,0.8551179999999999,0.9334199999999999,0.030777356642849387,397,397,400,part2,2018-06-03 21:32:02.226502,"[65, 213]",0.863714
k:,1,Number:,8
316,882272,213,943995,0.882272,0.8217479999999999,0.9439949999999999,0.0686001595879729,395,395,400,part1,2018-06-03 21:32:02.226502,[213],None
316,882272,130,911048.0,0.882272,0.8217479999999999,0.911048,0.0686001595879729,395,395,400,part2,2018-06-03 21:32:02.226502,"[128, 213]",0.826429
k:,1,Number:,9
316,882272,285,889475,0.882272,0.857139,0.889475,0.028486679844764384,399,399,400,part1,2018-06-03 21:32:02.226502,[285],None
316,882272,316,870019.5,0.882272,0.8700195,0.8700195,0.013887440607885097,400,400,400,part2,2018-06-03 21:32:02.226502,"[285, 316]",0.822583
k:,1,Number:,10
316,882272,213,903340,0.882272,0.780482,0.90334,0.11537258351166074,395,395,400,part1,2018-06-03 21:32:02.226502,[213],None
316,882272,213,877059.0,0.882272,0.780482,0.877059,0.11537258351166074,395,395,400,part2,2018-06-03 21:32:02.226502,"[130, 213]",0.855475
k:,1,Number:,11
316,882272,65,884634,0.882272,0.71863,0.8846339999999999,0.18547794784374882,389,389,400,part1,2018-06-03 21:32:02.226502,[65],None
316,882272,65,882590.0,0.882272,0.71863,0.88259,0.18547794784374882,389,389,400,part2,2018-06-03 21:32:02.226502,"[65, 213]",0.863465
k:,1,Number:,12
316,882272,316,957625,0.882272,0.9576250000000001,0.9576250000000001,0.08540790141815689,400,400,400,part1,2018-06-03 21:32:02.226502,[316],None
316,882272,21,931211.0,0.882272,0.9168785,0.931211,0.03922429817561942,398,398,400,part2,2018-06-03 21:32:02.226502,"[130, 316]",0.870938
k:,1,Number:,13
316,882272,213,986342,0.882272,0.825837,0.986342,0.06396553443835903,394,394,400,part1,2018-06-03 21:32:02.226502,[213],None
316,882272,213,918119.0,0.882272,0.825837,0.918119,0.06396553443835903,394,394,400,part2,2018-06-03 21:32:02.226502,"[155, 213]",0.826433
k:,1,Number:,14
316,882272,65,932621,0.882272,0.750167,0.9326209999999999,0.1497327354829349,389,389,400,part1,2018-06-03 21:32:02.226502,[65],None
316,882272,65,903233.5,0.882272,0.750167,0.9032335,0.1497327354829349,389,389,400,part2,2018-06-03 21:32:02.226502,"[21, 65]",0.788145
k:,1,Number:,15
316,882272,65,1015388,0.882272,0.806285,1.0153880000000002,0.0861265006709948,392,392,400,part1,2018-06-03 21:32:02.226502,[65],None
316,882272,65,946249.0000000001,0.882272,0.806285,0.9462490000000001,0.0861265006709948,392,392,400,part2,2018-06-03 21:32:02.226502,"[65, 253]",0.813025
k:,1,Number:,16
316,882272,316,986530,0.882272,0.9865300000000001,0.9865300000000001,0.11816990678611607,400,400,400,part1,2018-06-03 21:32:02.226502,[316],None
316,882272,316,938420.0,0.882272,0.93842,0.93842,0.06364023793115965,400,400,400,part2,2018-06-03 21:32:02.226502,"[213, 316]",0.866653
k:,1,Number:,17
316,882272,316,1000348,0.882272,1.000348,1.000348,0.1338317434986037,400,400,400,part1,2018-06-03 21:32:02.226502,[316],None
316,882272,316,940226.0,0.882272,0.940226,0.940226,0.0656872257081717,400,400,400,part2,2018-06-03 21:32:02.226502,"[128, 316]",0.842103
k:,1,Number:,18
316,882272,155,980608,0.882272,0.877913,0.980608,0.004940653222588829,396,396,400,part1,2018-06-03 21:32:02.226502,[155],None
316,882272,213,947896.0,0.882272,0.877913,0.947896,0.004940653222588829,396,396,400,part2,2018-06-03 21:32:02.226502,"[130, 155]",0.831366
k:,1,Number:,19
316,882272,307,1013790,0.882272,0.84412,1.01379,0.043242900148706936,395,395,400,part1,2018-06-03 21:32:02.226502,[307],None
316,882272,65,881955.0,0.882272,0.84412,0.881955,0.043242900148706936,396,396,400,part2,2018-06-03 21:32:02.226502,"[156, 307]",0.73049
k:,2,Number:,0
316,882272,316,1094724,0.882272,1.094724,1.094724,0.24080102281382623,400,400,400,part1,2018-06-03 21:32:02.226502,[316],None
65,876455,130,977553,0.876455,0.706645,0.9775530000000001,0.1937463988453486,390,790.0,800.0,part1,2018-06-03 21:32:02.226502,"[130, 316]",None
316,882272,316,947457.0,0.882272,0.947457,0.947457,0.0738831108773712,400,400,400,part2,2018-06-03 21:32:02.226502,"[130, 203, 213, 316]",0.832497
65,876455,130,896495.2500000001,0.876455,0.706645,0.8964952500000001,0.1937463988453486,390,790.0,800.0,part2,2018-06-03 21:32:02.226502,"[130, 203, 213, 316]",0.832497
k:,2,Number:,1
316,882272,213,1055479,0.882272,0.968811,1.055479,0.09808653113778976,399,399,400,part1,2018-06-03 21:32:02.226502,[213],None
65,876455,316,968811,0.876455,0.886044,0.968811,0.010940664380943767,398,797.0,800.0,part1,2018-06-03 21:32:02.226502,"[316, 213]",None
316,882272,316,913341.75,0.882272,0.91334175,0.91334175,0.035215613778970666,400,400,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 213, 316]",0.867148
65,876455,213,900199.75,0.876455,0.8682150000000001,0.90019975,0.009401509489933783,398,798.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 130, 213, 316]",0.867148
k:,2,Number:,2
316,882272,130,1005847,0.882272,0.891731,1.005847,0.010721183489898927,398,398,400,part1,2018-06-03 21:32:02.226502,[130],None
65,876455,155,950904,0.876455,0.868936,0.950904,0.008578877409564601,398,796.0,800.0,part1,2018-06-03 21:32:02.226502,"[130, 155]",None
316,882272,130,892750.75,0.882272,0.87172775,0.89275075,0.011951246327663036,399,399,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 155, 316]",0.855405
65,876455,316,871727.75,0.876455,0.87034,0.87172775,0.00697696972462931,399,798.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 130, 155, 316]",0.855405
k:,2,Number:,3
316,882272,130,956826,0.882272,0.8477859999999999,0.9568260000000001,0.039087718980087796,396,396,400,part1,2018-06-03 21:32:02.226502,[130],None
65,876455,65,902306,0.876455,0.9023059999999999,0.9023059999999999,0.029494954104888393,400,796.0,800.0,part1,2018-06-03 21:32:02.226502,"[65, 130]",None
316,882272,130,894076.5,0.882272,0.8477859999999999,0.8940765,0.039087718980087796,398,398,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 253, 344]",0.803241
65,876455,65,886341.5,0.876455,0.8863415,0.8863415,0.011280099948086349,400,798.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 130, 253, 344]",0.803241
k:,2,Number:,4
316,882272,189,1005236,0.882272,0.8262130000000001,1.005236,0.0635393620108083,395,395,400,part1,2018-06-03 21:32:02.226502,[189],None
65,876455,329,892765,0.876455,0.78067,0.892765,0.10928684302103361,393,788.0,800.0,part1,2018-06-03 21:32:02.226502,"[329, 189]",None
316,882272,213,843995.2500000001,0.882272,0.8262130000000001,0.8439952500000001,0.0635393620108083,398,398,400,part2,2018-06-03 21:32:02.226502,"[155, 189, 213, 329]",0.772442
65,876455,128,840877.0,0.876455,0.78067,0.840877,0.10928684302103361,394,792.0,800.0,part2,2018-06-03 21:32:02.226502,"[155, 189, 213, 329]",0.772442
k:,2,Number:,5
316,882272,130,1050591,0.882272,0.8241919999999999,1.050591,0.06583003880889343,394,394,400,part1,2018-06-03 21:32:02.226502,[130],None
65,876455,65,915137,0.876455,0.915137,0.915137,0.0441346104477697,400,794.0,800.0,part1,2018-06-03 21:32:02.226502,"[65, 130]",None
316,882272,130,906834.75,0.882272,0.8241919999999999,0.90683475,0.06583003880889343,396,396,400,part2,2018-06-03 21:32:02.226502,"[65, 72, 128, 130]",0.782802
65,876455,65,885019.25,0.876455,0.88501925,0.88501925,0.009771465734122175,400,796.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 72, 128, 130]",0.782802
k:,2,Number:,6
316,882272,65,950528,0.882272,0.910672,0.9505279999999999,0.032189619527764786,398,398,400,part1,2018-06-03 21:32:02.226502,[65],None
65,876455,130,930365,0.876455,0.9505279999999999,0.930365,0.08451432189901358,399,797.0,800.0,part1,2018-06-03 21:32:02.226502,"[65, 130]",None
316,882272,65,885647.0,0.882272,0.882331,0.885647,6.687280113165923e-05,399,399,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 307, 316]",0.841491
65,876455,316,882331.0,0.876455,0.885647,0.882331,0.010487703304790295,399,798.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 130, 307, 316]",0.841491
k:,2,Number:,7
316,882272,253,985496,0.882272,0.767839,0.985496,0.12970263138805255,391,391,400,part1,2018-06-03 21:32:02.226502,[253],None
65,876455,155,961902,0.876455,0.879934,0.961902,0.003969399455762144,399,790.0,800.0,part1,2018-06-03 21:32:02.226502,"[155, 253]",None
316,882272,65,881114.4999999999,0.882272,0.767839,0.8811144999999999,0.12970263138805255,391,391,400,part2,2018-06-03 21:32:02.226502,"[65, 155, 213, 253]",0.819532
65,876455,21,869359.0,0.876455,0.8811144999999999,0.869359,0.005316302605381826,399,790.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 155, 213, 253]",0.819532
k:,2,Number:,8
316,882272,285,885245,0.882272,0.8364119999999999,0.8852450000000001,0.05197943491349608,395,395,400,part1,2018-06-03 21:32:02.226502,[285],None
65,876455,130,876879,0.876455,0.8502299999999999,0.876879,0.029921673103582104,398,793.0,800.0,part1,2018-06-03 21:32:02.226502,"[130, 285]",None
316,882272,65,868792.5,0.882272,0.8364119999999999,0.8687925,0.05197943491349608,397,397,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 285, 344]",0.806383
65,876455,130,864936.75,0.876455,0.8687925,0.86493675,0.008742605153715841,399,796.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 130, 285, 344]",0.806383
k:,2,Number:,9
316,882272,130,940752,0.882272,0.734704,0.9407519999999999,0.1672590765659569,391,391,400,part1,2018-06-03 21:32:02.226502,[130],None
65,876455,213,904562,0.876455,0.817706,0.904562,0.06703025255147149,398,789.0,800.0,part1,2018-06-03 21:32:02.226502,"[130, 213]",None
316,882272,130,887124.0,0.882272,0.734704,0.887124,0.1672590765659569,391,391,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 155, 213]",0.847109
65,876455,213,860289.4999999999,0.876455,0.8588944999999999,0.8602894999999999,0.020035826140532134,399,790.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 130, 155, 213]",0.847109
k:,2,Number:,10
316,882272,65,972900,0.882272,0.884822,0.9729,0.0028902651336549868,399,399,400,part1,2018-06-03 21:32:02.226502,[65],None
65,876455,316,884822,0.876455,0.9729,0.884822,0.11003987654813996,399,798.0,800.0,part1,2018-06-03 21:32:02.226502,"[65, 316]",None
316,882272,65,895836.0000000001,0.882272,0.8864375,0.8958360000000001,0.004721333103623423,399,399,400,part2,2018-06-03 21:32:02.226502,"[65, 156, 213, 316]",0.831828
65,876455,316,886437.5,0.876455,0.8958360000000001,0.8864375,0.022112943619467165,399,798.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 156, 213, 316]",0.831828
k:,2,Number:,11
316,882272,130,1000536,0.882272,0.89723,1.000536,0.01695395524282764,398,398,400,part1,2018-06-03 21:32:02.226502,[130],None
65,876455,344,925289,0.876455,0.815027,0.925289,0.07008688409558966,395,793.0,800.0,part1,2018-06-03 21:32:02.226502,"[344, 130]",None
316,882272,130,903111.0,0.882272,0.8911235,0.903111,0.01003262032570456,399,399,400,part2,2018-06-03 21:32:02.226502,"[21, 130, 316, 344]",0.791846
65,876455,316,891123.5,0.876455,0.815027,0.8911235,0.07008688409558966,397,796.0,800.0,part2,2018-06-03 21:32:02.226502,"[21, 130, 316, 344]",0.791846
k:,2,Number:,12
316,882272,253,1033718,0.882272,0.797355,1.033718,0.0962480958253236,394,394,400,part1,2018-06-03 21:32:02.226502,[253],None
65,876455,155,855917,0.876455,0.814416,0.855917,0.07078401058810772,397,791.0,800.0,part1,2018-06-03 21:32:02.226502,"[155, 253]",None
316,882272,130,858939.9999999999,0.882272,0.797355,0.8589399999999999,0.0962480958253236,395,395,400,part2,2018-06-03 21:32:02.226502,"[130, 155, 203, 253]",0.7878
65,876455,253,827544.5,0.876455,0.814416,0.8275445,0.07078401058810772,399,794.0,800.0,part2,2018-06-03 21:32:02.226502,"[130, 155, 203, 253]",0.7878
k:,2,Number:,13
316,882272,128,893564,0.882272,0.733905,0.893564,0.16816469297450212,390,390,400,part1,2018-06-03 21:32:02.226502,[128],None
65,876455,189,887877,0.876455,0.86856,0.887877,0.009007878328037362,399,789.0,800.0,part1,2018-06-03 21:32:02.226502,"[128, 189]",None
316,882272,65,872283.0,0.882272,0.733905,0.872283,0.16816469297450212,390,390,400,part2,2018-06-03 21:32:02.226502,"[65, 128, 189, 253]",0.791696
65,876455,128,823262.0,0.876455,0.872283,0.823262,0.004760084659223752,399,789.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 128, 189, 253]",0.791696
k:,2,Number:,14
316,882272,316,927310,0.882272,0.9273100000000001,0.9273100000000001,0.05104774944688275,400,400,400,part1,2018-06-03 21:32:02.226502,[316],None
65,876455,65,923268,0.876455,0.9232679999999999,0.9232679999999999,0.05341175530974195,400,800.0,800.0,part1,2018-06-03 21:32:02.226502,"[65, 316]",None
316,882272,65,887558.9999999999,0.882272,0.8841685000000001,0.8875589999999999,0.00214956385332436,399,399,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 155, 316]",0.855372
65,876455,316,884168.5000000001,0.876455,0.8875589999999999,0.8841685000000001,0.012669218613619516,399,798.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 130, 155, 316]",0.855372
k:,2,Number:,15
316,882272,316,946862,0.882272,0.946862,0.946862,0.07320871567951838,400,400,400,part1,2018-06-03 21:32:02.226502,[316],None
65,876455,65,856951,0.876455,0.856951,0.856951,0.022253281685882295,400,800.0,800.0,part1,2018-06-03 21:32:02.226502,"[65, 316]",None
316,882272,316,901908.5,0.882272,0.9019085,0.9019085,0.02225674168510398,400,400,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 285, 316]",0.845509
65,876455,65,872704.7499999999,0.876455,0.8727047499999999,0.8727047499999999,0.004278884825804024,400,800.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 130, 285, 316]",0.845509
k:,2,Number:,16
316,882272,316,1012568,0.882272,1.0125680000000001,1.0125680000000001,0.14768234739400116,400,400,400,part1,2018-06-03 21:32:02.226502,[316],None
65,876455,130,926934,0.876455,0.873636,0.926934,0.0032163659286557965,397,797.0,800.0,part1,2018-06-03 21:32:02.226502,"[130, 316]",None
316,882272,316,923660.0000000001,0.882272,0.9236600000000001,0.9236600000000001,0.046910703275180675,400,400,400,part2,2018-06-03 21:32:02.226502,"[130, 155, 253, 316]",0.823737
65,876455,65,873636.0,0.876455,0.873636,0.873636,0.0032163659286557965,400,800.0,800.0,part2,2018-06-03 21:32:02.226502,"[130, 155, 253, 316]",0.823737
k:,2,Number:,17
316,882272,130,1095147,0.882272,0.8675259999999999,1.0951469999999999,0.016713666533676733,395,395,400,part1,2018-06-03 21:32:02.226502,[130],None
65,876455,65,1035974,0.876455,1.035974,1.035974,0.1820047806219372,400,795.0,800.0,part1,2018-06-03 21:32:02.226502,"[65, 130]",None
316,882272,128,939106.9999999999,0.882272,0.8675259999999999,0.9391069999999999,0.016713666533676733,396,396,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 213, 285]",0.837797
65,876455,130,907908.75,0.876455,0.9008435,0.90790875,0.027826300266414174,399,795.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 130, 213, 285]",0.837797
k:,2,Number:,18
316,882272,316,981642,0.882272,0.9816419999999999,0.9816419999999999,0.11262966522795687,400,400,400,part1,2018-06-03 21:32:02.226502,[316],None
65,876455,156,942397,0.876455,0.775594,0.9423969999999999,0.11507835542041517,394,794.0,800.0,part1,2018-06-03 21:32:02.226502,"[156, 316]",None
316,882272,316,917068.5,0.882272,0.9170685,0.9170685,0.0394396512640093,400,400,400,part2,2018-06-03 21:32:02.226502,"[156, 203, 213, 316]",0.796681
65,876455,213,848066.5,0.876455,0.775594,0.8480665,0.11507835542041517,396,796.0,800.0,part2,2018-06-03 21:32:02.226502,"[156, 203, 213, 316]",0.796681
k:,2,Number:,19
316,882272,65,906395,0.882272,0.8937520000000001,0.906395,0.01301186028798393,399,399,400,part1,2018-06-03 21:32:02.226502,[65],None
65,876455,316,893752,0.876455,0.906395,0.8937520000000001,0.03416033909327914,399,798.0,800.0,part1,2018-06-03 21:32:02.226502,"[65, 316]",None
316,882272,65,894764.75,0.882272,0.8793730000000001,0.89476475,0.003285834753907949,399,399,400,part2,2018-06-03 21:32:02.226502,"[65, 156, 316, 329]",0.793357
65,876455,316,879373.0000000001,0.876455,0.89476475,0.8793730000000001,0.020890690337781192,399,798.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 156, 316, 329]",0.793357
k:,3,Number:,0
316,882272,316,949917,0.882272,0.949917,0.949917,0.07667136665336775,400,400,400,part1,2018-06-03 21:32:02.226502,[316],None
65,876455,344,947473,0.876455,0.880968,0.947473,0.005149151981562076,397,797.0,800.0,part1,2018-06-03 21:32:02.226502,"[344, 316]",None
130,860398,130,923456,0.882272,0.9234559999999999,0.9234559999999999,0.04667948206448805,400,1049.371901428583,1052.371901428583,part1,2018-06-03 21:32:02.226502,"[344, 130, 316]",None
316,882272,130,888654.3333333333,0.882272,0.8874595000000002,0.8886543333333332,0.00587970603170024,399,399,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 203, 285, 316, 344]",0.808021
65,876455,316,887459.5000000002,0.876455,0.869348,0.8874595000000002,0.008108801935067944,399,798.0,800.0,part2,2018-06-03 21:32:02.226502,"[65, 130, 203, 285, 316, 344]",0.808021
130,860398,65,869348.0,0.882272,0.8886543333333332,0.869348,0.007233974707724225,398,1049.11004192144,1052.371901428583,part2,2018-06-03 21:32:02.226502,"[65, 130, 203, 285, 316, 344]",0.808021
k:,3,Number:,1
316,882272,253,1030663,0.882272,0.898029,1.030663,0.017859571651372846,396,396,400,part1,2018-06-03 21:32:02.226502,[253],None
65,876455,213,1017832,0.876455,0.871192,1.017832,0.006004871898728421,396,792.0,800.0,part1,2018-06-03 21:32:02.226502,"[253, 213]",None
130,860398,130,985308,0.882272,0.985308,0.985308,0.11678484639657614,400,1044.371901428583,1052.371901428583,part1,2018-06-03 21:32:02.226502,"[130, 253, 213]",None
316,882272,213,896553.6666666667,0.882272,0.8782915,0.8965536666666667,0.00451164720176991,398,398,400,part2,2018-06-03 21:32:02.226502,"[65, 130, 155, 213, 253, 316]",0.836854
