Actual Item ID,Actual Item Number,Estimated Item ID,Estimated Item Number,Actual Frequency,Estimated Freqency,Estimated Top k frequency,RE,REL,DCG,IDCG,Type,Start Time,Candidate Set,Fall In Candidate Percent
512,30360,314,49750,0.6072,1.7309999999999999,0.9950000000000001,1.850790513833992,973,8961.279686049287,9550.090075707842,part1,2018-06-04 01:52:31.117000,"[512, 513, 514, 136, 779, 295, 177, 314, 844, 209, 466, 83, 993, 484, 485, 491, 493, 494, 368, 497, 498, 499, 500, 504, 506, 507, 508, 510]",None
486,30300,463,49750,0.606,0.27599999999999997,0.9950000000000001,0.5445544554455446,715,9108.460171258497,9755.936908168276,part1,2018-06-04 01:52:31.117000,"[512, 513, 514, 136, 779, 295, 177, 314, 844, 463, 209, 466, 83, 993, 484, 485, 491, 493, 494, 368, 497, 498, 499, 500, 504, 506, 507, 508, 510]",None
514,30300,470,49750,0.606,1.281,0.9950000000000001,1.1138613861386137,980,9308.179317407194,9959.731955258783,part1,2018-06-04 01:52:31.117000,"[512, 513, 514, 136, 779, 295, 177, 314, 844, 463, 209, 466, 83, 470, 993, 484, 485, 491, 493, 494, 368, 497, 498, 499, 500, 504, 506, 507, 508, 510]",None
500,49380,492,75877.0,0.9876,1.209,1.51754,0.22417982989064403,995,995,1000,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
497,48120,209,68827.99999999999,0.9624,0.40074000000000004,1.3765599999999998,0.5836034912718204,797,1792.0,2000.0,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
499,47640,514,63413.0,0.9528,1.10926,1.26826,0.1642107472712006,996,2420.4060345571716,2630.9297535714572,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
501,46920,509,61966.99999999999,0.9384,0.757,1.2393399999999999,0.19330775788576302,977,2908.9060345571716,3130.9297535714572,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
503,46380,504,60931.0,0.9276,0.657,1.21862,0.2917205692108667,948,3317.1874116107483,3561.6063116448504,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
495,44820,500,60450.00000000001,0.8964,0.8136000000000001,1.209,0.09236947791164644,995,3702.105954809117,3948.459118879392,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
502,44040,499,55462.99999999999,0.8808,0.592,1.10926,0.32788374205267945,922,4030.5289813227137,4304.6663059874145,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
498,43320,513,53667.0,0.8664,-0.07542000000000001,1.07334,1.087049861495845,433,4174.862314656047,4637.9996393207475,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
496,42960,485,51206.00000000001,0.8592,0.523,1.0241200000000001,0.3912942271880819,881,4452.786871104274,4953.464516106476,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
504,42420,506,41050.0,0.8484,1.21862,0.8210000000000001,0.43637435172088634,995,4752.311716789935,5254.494511770457,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
493,42360,495,40680.00000000001,0.8472,0.78338,0.8136000000000001,0.07533050047214353,990,5038.4858948446445,5543.559338088346,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
505,41340,768,40200.0,0.8268,0.37094,0.804,0.5513546202225448,787,5258.013993072083,5822.502283739475,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
492,40260,974,40000.0,0.8052,1.51754,0.8,0.8846746150024837,988,5525.009289646276,6092.740438166795,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
494,39960,507,39895.0,0.7992,0.75312,0.7979,0.057657657657657665,986,5783.981731192948,6355.389973203988,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
507,39000,548,39800.0,0.78,0.7979,0.796,0.022948717948717983,999,6039.683797977954,6611.347998013804,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
506,38700,817,39800.0,0.774,0.8210000000000001,0.796,0.060723514211886355,994,6288.183797977954,6861.347998013804,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
491,38580,466,39670.0,0.7716,0.52676,0.7934,0.31731467081389314,892,6506.412081547412,7105.99854013203,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
508,38040,706,39600.0,0.7608,0.5475,0.792,0.2803627760252366,913,6725.360863524115,7345.811006700162,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
490,37620,698,39350.0,0.7524,-0.432,0.787,1.5741626794258372,202,6772.913464024176,7581.2199200668,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
510,36660,858,39350.0,0.7332,-0.32311999999999996,0.787,1.440698308783415,271,6835.616959790471,7812.598133226559,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
489,36360,493,39169.0,0.7272,0.363,0.78338,0.5008250825082509,794,7016.3871372558515,8040.268381923512,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
509,35220,533,39150.0,0.7044,1.2393399999999999,0.783,0.7594264622373649,982,7236.59457263751,8264.512206141088,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
511,34860,366,38950.0,0.6972,0.657,0.779,0.05765920826161792,965,7449.922036564001,8485.57693559859,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
488,34320,469,38950.0,0.6864,0.333,0.779,0.5148601398601398,773,7618.516654268818,8703.681227584122,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
487,33180,527,38300.0,0.6636,0.748,0.766,0.1271850512356842,994,7832.562903631294,8919.019506620818,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
513,31980,688,38050.0,0.6396,1.07334,0.761,0.6781425891181989,982,8041.479528220697,9131.76556017418,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
515,31620,501,37850.0,0.6324,0.08772,0.757,0.8612903225806451,580,8163.459280577846,9342.075478031333,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
512,30360,494,37656.0,0.6072,0.6912200000000002,0.75312,0.1383728590250333,982,8367.729615496179,9550.090075707842,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
486,30300,57,37650.0,0.606,0.27599999999999997,0.753,0.5445544554455446,743,8520.673812014282,9755.936908168276,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
514,30300,314,37451.0,0.606,1.26826,0.74902,1.0928382838283828,973,8718.966392833345,9959.731955258783,part2,2018-06-04 01:52:31.117000,"[75, 83, 136, 177, 206, 209, 274, 295, 314, 345, 368, 385, 414, 423, 435, 463, 466, 470, 472, 474, 483, 484, 485, 491, 492, 493, 494, 495, 497, 498, 499, 500, 504, 505, 506, 507, 508, 509, 510, 512, 513, 514, 515, 518, 530, 551, 587, 592, 666, 690, 746, 763, 779, 786, 803, 813, 844, 864, 975, 993]",0.40888
k:,30,Number:,1
500,49380,490,86550,0.9876,0.783,1.7309999999999999,0.2071688942891859,913,913,1000,part1,2018-06-04 01:52:31.117000,[490],None
497,48120,498,74000,0.9624,-0.22499999999999998,1.48,1.2337905236907731,306,1219.0,2000.0,part1,2018-06-04 01:52:31.117000,"[490, 498]",None
499,47640,27,71600,0.9528,-0.004,1.432,1.0041981528127624,480,1521.8462817142995,2630.9297535714572,part1,2018-06-04 01:52:31.117000,"[490, 27, 498]",None
501,46920,224,70100,0.9384,1.094,1.402,0.16581415174765565,980,2011.8462817142995,3130.9297535714572,part1,2018-06-04 01:52:31.117000,"[224, 490, 27, 498]",None
503,46380,930,69450,0.9276,0.787,1.389,0.15157395429064247,922,2408.930068257968,3561.6063116448504,part1,2018-06-04 01:52:31.117000,"[224, 490, 27, 498, 930]",None
495,44820,447,68550,0.8964,0.787,1.371,0.12204373047746536,924,2766.3820621426844,3948.459118879392,part1,2018-06-04 01:52:31.117000,"[224, 930, 490, 498, 27, 447]",None
502,44040,779,67500,0.8808,0.411,1.35,0.5333787465940055,773,3041.7302177771853,4304.6663059874145,part1,2018-06-04 01:52:31.117000,"[224, 930, 490, 779, 498, 27, 447]",None
498,43320,238,67250,0.8664,1.48,1.345,0.7082179132040629,994,3373.063551110519,4637.9996393207475,part1,2018-06-04 01:52:31.117000,"[224, 930, 490, 779, 238, 498, 27, 447]",None
496,42960,487,67250,0.8592,0.49300000000000005,1.345,0.4262104283054003,815,3630.1674256908877,4953.464516106476,part1,2018-06-04 01:52:31.117000,"[224, 930, 487, 490, 779, 238, 498, 27, 447]",None
504,42420,699,64900,0.8484,0.692,1.298,0.18434700612918445,896,3899.890301805815,5254.494511770457,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 490, 779, 238, 498, 27, 447]",None
493,42360,493,63800,0.8472,1.276,1.276,0.5061378659112371,1000,4188.955128123703,5543.559338088346,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 490, 779, 493, 238, 498, 27, 447]",None
505,41340,494,63800,0.8268,-0.108,1.276,1.1306240928882438,396,4299.41653460155,5822.502283739475,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 490, 779, 493, 238, 498, 494, 27, 447]",None
492,40260,527,63400,0.8052,0.35000000000000003,1.268,0.5653253849975162,735,4498.04157810563,6092.740438166795,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 490, 779, 493, 238, 527, 498, 494, 27, 447]",None
494,39960,600,62500,0.7992,1.276,1.25,0.5965965965965966,998,4760.1658140727495,6355.389973203988,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 490, 779, 493, 238, 527, 498, 494, 600, 27, 447]",None
507,39000,220,60800,0.78,-0.22499999999999998,1.216,1.2884615384615383,318,4841.56046596227,6611.347998013804,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 490, 779, 493, 238, 527, 498, 494, 600, 27, 220, 447]",None
506,38700,906,59050,0.774,1.129,1.1809999999999998,0.45865633074935397,995,5090.31046596227,6861.347998013804,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 490, 779, 493, 238, 527, 498, 494, 600, 27, 220, 906, 447]",None
491,38580,249,57300,0.7716,0.835,1.146,0.08216692586832558,946,5321.749878806112,7105.99854013203,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 490, 779, 493, 238, 527, 498, 494, 600, 249, 27, 220, 906, 447]",None
508,38040,330,57300,0.7608,0.9079999999999999,1.146,0.19348054679284948,965,5553.168909044359,7345.811006700162,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 490, 779, 493, 238, 527, 498, 494, 600, 249, 27, 220, 906, 330, 447]",None
490,37620,687,57100,0.7524,1.7309999999999999,1.142,1.3006379585326953,982,5784.340461970398,7581.2199200668,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 687, 490, 779, 493, 238, 527, 498, 494, 600, 249, 27, 220, 906, 330, 447]",None
510,36660,407,56450,0.7332,0.199,1.129,0.7285870158210584,647,5934.042165884762,7812.598133226559,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 687, 490, 779, 493, 238, 527, 498, 494, 407, 600, 249, 27, 220, 906, 330, 447]",None
489,36360,506,56450,0.7272,1.038,1.129,0.4273927392739275,988,6158.980371597351,8040.268381923512,part1,2018-06-04 01:52:31.117000,"[224, 930, 699, 487, 687, 490, 779, 493, 238, 527, 498, 494, 407, 600, 249, 506, 27, 220, 906, 330, 447]",None
